id_leitura,id_unidade,id_usina,data_hora,geracao_mwh,consumo_combustivel,disponibilidade,temperatura_c
2911,76,15,2025-06-02 11:00:00,9.029,1.652,0.9675,59.7
2912,77,15,2025-06-02 11:00:00,9.735,1.821,0.9261,38.3
2913,78,15,2025-06-02 11:00:00,8.81,1.575,0.9636,37.7
2914,79,15,2025-06-02 11:00:00,8.701,1.556,0.9876,67.2
2915,80,15,2025-06-02 11:00:00,9.651,1.683,0.9968,71.6
2916,81,15,2025-06-02 11:00:00,7.79,1.492,0.995,36.3
2917,1,1,2025-06-02 12:00:00,67.721,13.627,0.9333,56.2
2918,2,1,2025-06-02 12:00:00,76.536,13.205,0.9049,47.6
2919,3,1,2025-06-02 12:00:00,71.282,14.927,0.9838,58.7
2920,4,1,2025-06-02 12:00:00,75.438,13.7,0.9161,57.4
2921,5,1,2025-06-02 12:00:00,68.5,13.16,0.9249,35.8
2922,6,1,2025-06-02 12:00:00,78.347,15.685,0.9527,65.1
2923,7,1,2025-06-02 12:00:00,77.113,13.24,0.9283,36.5
2924,8,1,2025-06-02 12:00:00,73.472,14.512,0.9034,80.0
2925,9,2,2025-06-02 12:00:00,59.676,11.047,0.9401,84.1
2926,10,2,2025-06-02 12:00:00,60.791,12.431,0.9077,65.3
2927,11,2,2025-06-02 12:00:00,57.757,11.511,0.902,79.6
2928,12,2,2025-06-02 12:00:00,54.922,11.356,0.9096,70.3
2929,13,2,2025-06-02 12:00:00,52.284,10.627,0.9859,82.1
2930,14,2,2025-06-02 12:00:00,52.88,10.562,0.9302,62.5
2931,15,2,2025-06-02 12:00:00,47.177,9.849,0.9576,57.6
2932,16,2,2025-06-02 12:00:00,52.957,9.473,0.9406,51.7
2933,17,3,2025-06-02 12:00:00,34.567,6.848,0.9507,57.9
2934,18,3,2025-06-02 12:00:00,43.083,8.578,0.9951,80.8
2935,19,3,2025-06-02 12:00:00,39.736,7.474,0.9578,36.5
2936,20,3,2025-06-02 12:00:00,40.416,7.593,0.9477,41.5
2937,21,4,2025-06-02 12:00:00,5.487,0.964,0.963,40.0
2938,22,4,2025-06-02 12:00:00,5.96,1.063,0.9942,70.6
2939,23,4,2025-06-02 12:00:00,5.059,0.942,0.9838,66.4
2940,24,4,2025-06-02 12:00:00,6.487,1.3,0.9059,64.6
2941,25,4,2025-06-02 12:00:00,5.678,1.133,0.9834,37.2
2942,26,4,2025-06-02 12:00:00,6.202,1.203,0.9871,51.1
2943,27,4,2025-06-02 12:00:00,5.295,1.019,0.9489,65.0
2944,28,4,2025-06-02 12:00:00,6.713,1.205,0.9461,64.0
2945,29,5,2025-06-02 12:00:00,81.751,16.316,0.9733,90.3
2946,30,5,2025-06-02 12:00:00,78.397,13.571,0.9127,35.8
2947,31,5,2025-06-02 12:00:00,80.845,14.136,0.9197,87.2
2948,32,5,2025-06-02 12:00:00,70.292,14.439,0.9495,72.6
2949,33,6,2025-06-02 12:00:00,29.626,5.202,0.9874,60.1
2950,34,6,2025-06-02 12:00:00,24.728,4.32,0.9996,78.2
2951,35,6,2025-06-02 12:00:00,33.006,5.969,0.9322,88.4
2952,36,6,2025-06-02 12:00:00,29.998,5.299,0.929,76.1
2953,37,7,2025-06-02 12:00:00,165.017,73.703,0.9371,71.3
2954,38,7,2025-06-02 12:00:00,148.945,58.795,0.933,79.8
2955,39,8,2025-06-02 12:00:00,353.674,157.367,0.9164,77.9
2956,40,9,2025-06-02 12:00:00,48.6,8.88,0.9179,63.2
2957,41,9,2025-06-02 12:00:00,56.833,9.674,0.9701,47.0
2958,42,9,2025-06-02 12:00:00,42.577,8.019,0.9095,72.5
2959,43,10,2025-06-02 12:00:00,77.145,0.0,0.9067,47.3
2960,44,10,2025-06-02 12:00:00,82.926,0.0,0.9345,25.5
2961,45,10,2025-06-02 12:00:00,69.105,0.0,0.9284,56.9
2962,46,10,2025-06-02 12:00:00,73.778,0.0,0.9729,37.9
2963,47,10,2025-06-02 12:00:00,80.597,0.0,0.9934,44.6
2964,48,10,2025-06-02 12:00:00,78.088,0.0,0.9203,45.7
2965,49,10,2025-06-02 12:00:00,67.311,0.0,0.9216,31.2
2966,50,10,2025-06-02 12:00:00,76.529,0.0,0.9127,43.3
2967,51,10,2025-06-02 12:00:00,78.153,0.0,0.9383,45.1
2968,52,10,2025-06-02 12:00:00,82.327,0.0,0.9605,58.8
2969,53,11,2025-06-02 12:00:00,52.416,0.0,0.9616,56.8
2970,54,11,2025-06-02 12:00:00,45.494,0.0,0.9003,33.1
2971,55,11,2025-06-02 12:00:00,45.588,0.0,0.993,46.5
2972,56,11,2025-06-02 12:00:00,44.629,0.0,0.9475,25.0
2973,57,11,2025-06-02 12:00:00,43.77,0.0,0.997,29.8
2974,58,11,2025-06-02 12:00:00,53.333,0.0,0.9425,41.5
2975,59,12,2025-06-02 12:00:00,51.123,10.245,0.9241,58.6
2976,60,12,2025-06-02 12:00:00,59.446,11.785,0.9355,85.3
2977,61,12,2025-06-02 12:00:00,51.377,8.895,0.9605,47.8
2978,62,12,2025-06-02 12:00:00,48.713,9.516,0.9278,43.6
2979,63,12,2025-06-02 12:00:00,53.501,10.04,0.9695,50.0
2980,64,13,2025-06-02 12:00:00,72.001,14.832,0.9652,45.7
2981,65,13,2025-06-02 12:00:00,91.798,18.747,0.9771,55.8
2982,66,13,2025-06-02 12:00:00,80.065,15.587,0.9876,90.2
2983,67,14,2025-06-02 12:00:00,20.404,0.0,0.9374,57.7
2984,68,14,2025-06-02 12:00:00,25.159,0.0,0.9196,37.6
2985,69,14,2025-06-02 12:00:00,20.427,0.0,0.9586,36.5
2986,70,14,2025-06-02 12:00:00,24.66,0.0,0.9916,42.6
2987,71,14,2025-06-02 12:00:00,19.352,0.0,0.9273,47.7
2988,72,14,2025-06-02 12:00:00,23.068,0.0,0.9398,59.9
2989,73,14,2025-06-02 12:00:00,23.438,0.0,0.9274,27.0
2990,74,15,2025-06-02 12:00:00,9.058,1.551,0.9718,63.2
2991,75,15,2025-06-02 12:00:00,9.159,1.724,0.9174,80.0
2992,76,15,2025-06-02 12:00:00,9.273,1.779,0.9104,57.2
2993,77,15,2025-06-02 12:00:00,9.174,1.821,0.9706,45.6
2994,78,15,2025-06-02 12:00:00,9.855,1.708,0.9834,42.2
2995,79,15,2025-06-02 12:00:00,8.689,1.724,0.9314,86.5
2996,80,15,2025-06-02 12:00:00,8.214,1.677,0.9655,79.2
2997,81,15,2025-06-02 12:00:00,8.372,1.648,0.99,88.9
2998,1,1,2025-06-02 13:00:00,62.936,13.182,0.9722,57.0
2999,2,1,2025-06-02 13:00:00,59.403,11.677,0.9416,75.1
3000,3,1,2025-06-02 13:00:00,60.481,10.749,0.9761,43.9
3001,4,1,2025-06-02 13:00:00,65.156,11.526,0.9045,71.5
3002,5,1,2025-06-02 13:00:00,74.774,13.936,0.9635,85.5
3003,6,1,2025-06-02 13:00:00,80.526,14.692,0.9561,42.1
3004,7,1,2025-06-02 13:00:00,69.705,14.181,0.9086,90.8
3005,8,1,2025-06-02 13:00:00,61.089,12.628,0.9183,40.2
3006,9,2,2025-06-02 13:00:00,50.994,9.947,0.902,45.2
3007,10,2,2025-06-02 13:00:00,45.613,8.918,0.946,87.6
3008,11,2,2025-06-02 13:00:00,61.958,11.296,0.9681,91.6
3009,12,2,2025-06-02 13:00:00,60.58,12.11,0.9738,53.6
3010,13,2,2025-06-02 13:00:00,52.077,9.451,0.9279,68.9
3011,14,2,2025-06-02 13:00:00,52.684,10.717,0.9273,47.0
3012,15,2,2025-06-02 13:00:00,62.59,11.29,0.944,40.5
3013,16,2,2025-06-02 13:00:00,51.653,9.532,0.9772,66.4
3014,17,3,2025-06-02 13:00:00,41.116,8.12,0.917,92.0
3015,18,3,2025-06-02 13:00:00,38.181,6.729,0.9569,94.6
3016,19,3,2025-06-02 13:00:00,36.363,7.121,0.9682,52.3
3017,20,3,2025-06-02 13:00:00,35.261,7.36,0.9552,79.6
3018,21,4,2025-06-02 13:00:00,5.408,1.03,0.9211,48.1
3019,22,4,2025-06-02 13:00:00,5.393,1.116,0.9517,72.9
3020,23,4,2025-06-02 13:00:00,5.798,1.094,0.9323,68.8
3021,24,4,2025-06-02 13:00:00,6.144,1.266,0.9322,41.3
3022,25,4,2025-06-02 13:00:00,5.578,1.149,0.9159,63.5
3023,26,4,2025-06-02 13:00:00,5.536,1.141,0.9187,56.5
3024,27,4,2025-06-02 13:00:00,5.208,0.999,0.9752,61.3
3025,28,4,2025-06-02 13:00:00,6.065,1.175,0.9694,78.9
3026,29,5,2025-06-02 13:00:00,79.641,14.315,0.9723,71.1
3027,30,5,2025-06-02 13:00:00,79.874,14.86,0.904,90.7
3028,31,5,2025-06-02 13:00:00,73.426,15.228,0.9927,41.5
3029,32,5,2025-06-02 13:00:00,78.402,14.173,0.9577,70.6
3030,33,6,2025-06-02 13:00:00,26.199,4.628,0.9301,70.8
3031,34,6,2025-06-02 13:00:00,31.27,5.971,0.9951,69.1
3032,35,6,2025-06-02 13:00:00,25.966,5.103,0.9789,38.2
3033,36,6,2025-06-02 13:00:00,25.499,5.144,0.9141,55.8
3034,37,7,2025-06-02 13:00:00,145.245,59.876,0.9659,47.0
3035,38,7,2025-06-02 13:00:00,134.363,53.95,0.9185,86.5
3036,39,8,2025-06-02 13:00:00,298.522,128.57,0.9154,68.3
3037,40,9,2025-06-02 13:00:00,53.383,9.086,0.9159,41.0
3038,41,9,2025-06-02 13:00:00,49.804,9.252,0.9212,63.3
3039,42,9,2025-06-02 13:00:00,47.054,8.872,0.9243,90.0
3040,43,10,2025-06-02 13:00:00,62.576,0.0,0.9318,57.7
3041,44,10,2025-06-02 13:00:00,62.787,0.0,0.9327,34.9
3042,45,10,2025-06-02 13:00:00,67.501,0.0,0.9873,45.9
3043,46,10,2025-06-02 13:00:00,65.089,0.0,0.9347,48.4
3044,47,10,2025-06-02 13:00:00,72.569,0.0,0.9027,56.0
3045,48,10,2025-06-02 13:00:00,58.984,0.0,0.9235,37.7
3046,49,10,2025-06-02 13:00:00,64.529,0.0,0.9002,46.0
3047,50,10,2025-06-02 13:00:00,62.758,0.0,0.9077,33.1
3048,51,10,2025-06-02 13:00:00,64.503,0.0,0.9044,35.6
3049,52,10,2025-06-02 13:00:00,57.521,0.0,0.9384,31.3
3050,53,11,2025-06-02 13:00:00,38.337,0.0,0.9311,48.6
3051,54,11,2025-06-02 13:00:00,42.044,0.0,0.9261,58.4
3052,55,11,2025-06-02 13:00:00,38.66,0.0,0.9398,43.1
3053,56,11,2025-06-02 13:00:00,37.839,0.0,0.9806,37.1
3054,57,11,2025-06-02 13:00:00,44.876,0.0,0.9656,39.2
3055,58,11,2025-06-02 13:00:00,45.71,0.0,0.9161,29.5
3056,59,12,2025-06-02 13:00:00,54.732,10.807,0.9012,74.2
3057,60,12,2025-06-02 13:00:00,57.614,10.768,0.9055,60.5
3058,61,12,2025-06-02 13:00:00,58.883,10.283,0.9807,89.5
3059,62,12,2025-06-02 13:00:00,54.645,10.997,0.9712,85.7
3060,63,12,2025-06-02 13:00:00,62.94,10.981,0.9179,60.4
3061,64,13,2025-06-02 13:00:00,88.971,18.222,0.908,35.4
3062,65,13,2025-06-02 13:00:00,93.976,18.636,0.9258,65.9
3063,66,13,2025-06-02 13:00:00,85.12,17.44,0.9435,62.9
3064,67,14,2025-06-02 13:00:00,16.723,0.0,0.9868,41.1
3065,68,14,2025-06-02 13:00:00,16.775,0.0,0.9599,37.9
3066,69,14,2025-06-02 13:00:00,18.678,0.0,0.9675,51.8
3067,70,14,2025-06-02 13:00:00,16.641,0.0,0.9267,35.3
3068,71,14,2025-06-02 13:00:00,18.634,0.0,0.9447,35.4
3069,72,14,2025-06-02 13:00:00,16.702,0.0,0.9112,50.6
3070,73,14,2025-06-02 13:00:00,19.213,0.0,0.9396,31.1
3071,74,15,2025-06-02 13:00:00,8.951,1.567,0.9145,64.6
3072,75,15,2025-06-02 13:00:00,9.975,1.834,0.9458,72.0
3073,76,15,2025-06-02 13:00:00,10.05,2.072,0.9932,84.2
3074,77,15,2025-06-02 13:00:00,9.049,1.553,0.9327,37.3
3075,78,15,2025-06-02 13:00:00,9.164,1.823,0.9812,41.1
3076,79,15,2025-06-02 13:00:00,8.887,1.769,0.9338,73.2
3077,80,15,2025-06-02 13:00:00,8.284,1.541,0.9184,79.8
3078,81,15,2025-06-02 13:00:00,9.485,1.894,0.9079,89.7
3079,1,1,2025-06-02 14:00:00,81.074,16.356,0.9571,94.7
3080,2,1,2025-06-02 14:00:00,73.108,14.005,0.9794,76.7
3081,3,1,2025-06-02 14:00:00,60.193,11.613,0.9215,91.1
3082,4,1,2025-06-02 14:00:00,65.342,12.909,0.9186,65.1
3083,5,1,2025-06-02 14:00:00,60.122,11.179,0.9181,52.1
3084,6,1,2025-06-02 14:00:00,59.195,10.554,0.9782,74.4
3085,7,1,2025-06-02 14:00:00,65.341,12.317,0.979,73.1
3086,8,1,2025-06-02 14:00:00,61.294,10.971,0.9709,48.3
3087,9,2,2025-06-02 14:00:00,56.143,11.18,0.9609,62.6
3088,10,2,2025-06-02 14:00:00,52.803,10.234,0.9541,63.5
3089,11,2,2025-06-02 14:00:00,55.202,10.142,0.932,84.4
3090,12,2,2025-06-02 14:00:00,48.09,9.819,0.9499,66.9
3091,13,2,2025-06-02 14:00:00,48.409,8.985,0.9403,74.6
3092,14,2,2025-06-02 14:00:00,55.441,9.599,0.9487,94.1
3093,15,2,2025-06-02 14:00:00,46.886,9.373,0.953,53.2
3094,16,2,2025-06-02 14:00:00,58.587,11.018,0.9467,44.4
3095,17,3,2025-06-02 14:00:00,38.178,7.444,0.9565,59.9
3096,18,3,2025-06-02 14:00:00,40.341,8.07,0.9284,79.6
3097,19,3,2025-06-02 14:00:00,43.041,7.963,0.9538,57.7
3098,20,3,2025-06-02 14:00:00,42.55,7.444,0.9396,47.7
3099,21,4,2025-06-02 14:00:00,5.109,0.928,0.9865,81.0
3100,22,4,2025-06-02 14:00:00,6.76,1.414,0.955,56.1
3101,23,4,2025-06-02 14:00:00,5.312,1.094,0.9279,81.2
3102,24,4,2025-06-02 14:00:00,6.091,1.197,0.9687,73.0
3103,25,4,2025-06-02 14:00:00,6.102,1.16,0.9533,48.5
3104,26,4,2025-06-02 14:00:00,5.663,1.134,0.9286,90.5
3105,27,4,2025-06-02 14:00:00,5.197,1.065,0.94,35.2
3106,28,4,2025-06-02 14:00:00,6.468,1.297,0.9656,76.0
3107,29,5,2025-06-02 14:00:00,69.894,13.504,0.9418,60.1
3108,30,5,2025-06-02 14:00:00,72.246,12.366,0.9224,71.6
3109,31,5,2025-06-02 14:00:00,80.414,13.929,0.9571,59.5
3110,32,5,2025-06-02 14:00:00,67.933,13.206,0.9166,72.5
3111,33,6,2025-06-02 14:00:00,31.144,6.48,0.9023,71.1
3112,34,6,2025-06-02 14:00:00,32.147,5.966,0.9511,46.6
3113,35,6,2025-06-02 14:00:00,33.319,6.274,0.9723,49.4
3114,36,6,2025-06-02 14:00:00,29.127,5.782,0.92,43.0
3115,37,7,2025-06-02 14:00:00,129.15,49.356,0.9578,62.6
3116,38,7,2025-06-02 14:00:00,159.226,65.451,0.9242,45.6
3117,39,8,2025-06-02 14:00:00,300.972,127.882,0.9804,85.3
3118,40,9,2025-06-02 14:00:00,54.912,11.331,0.9245,78.3
3119,41,9,2025-06-02 14:00:00,42.197,8.437,0.9682,59.4
3120,42,9,2025-06-02 14:00:00,49.328,9.314,0.9385,82.0
3121,43,10,2025-06-02 14:00:00,60.294,0.0,0.9883,43.8
3122,44,10,2025-06-02 14:00:00,56.838,0.0,0.9607,59.6
3123,45,10,2025-06-02 14:00:00,56.823,0.0,0.9439,54.0
3124,46,10,2025-06-02 14:00:00,47.462,0.0,0.9812,54.0
3125,47,10,2025-06-02 14:00:00,56.972,0.0,0.904,39.0
3126,48,10,2025-06-02 14:00:00,59.862,0.0,0.9629,40.4
3127,49,10,2025-06-02 14:00:00,57.862,0.0,0.9104,54.6
3128,50,10,2025-06-02 14:00:00,57.44,0.0,0.958,52.7
3129,51,10,2025-06-02 14:00:00,56.927,0.0,0.9366,48.0
3130,52,10,2025-06-02 14:00:00,48.636,0.0,0.9243,41.9
3131,53,11,2025-06-02 14:00:00,33.013,0.0,0.933,49.3
3132,54,11,2025-06-02 14:00:00,34.827,0.0,0.9709,51.3
3133,55,11,2025-06-02 14:00:00,37.624,0.0,0.9342,49.1
3134,56,11,2025-06-02 14:00:00,33.632,0.0,0.945,34.0
3135,57,11,2025-06-02 14:00:00,33.114,0.0,0.9036,29.9
3136,58,11,2025-06-02 14:00:00,35.422,0.0,0.9026,55.8
3137,59,12,2025-06-02 14:00:00,55.731,11.066,0.9307,78.0
3138,60,12,2025-06-02 14:00:00,55.803,10.167,0.9713,75.4
3139,61,12,2025-06-02 14:00:00,48.507,9.809,0.9129,71.4
3140,62,12,2025-06-02 14:00:00,60.951,10.989,0.9228,86.1
3141,63,12,2025-06-02 14:00:00,56.079,9.866,0.9012,56.8
3142,64,13,2025-06-02 14:00:00,82.309,16.858,0.9517,63.6
3143,65,13,2025-06-02 14:00:00,92.697,19.364,0.9644,70.2
3144,66,13,2025-06-02 14:00:00,82.11,15.678,0.9378,90.6
3145,67,14,2025-06-02 14:00:00,16.505,0.0,0.9871,41.9
3146,68,14,2025-06-02 14:00:00,15.811,0.0,0.938,48.4
3147,69,14,2025-06-02 14:00:00,14.041,0.0,0.9225,32.2
3148,70,14,2025-06-02 14:00:00,14.402,0.0,0.9609,50.5
3149,71,14,2025-06-02 14:00:00,14.273,0.0,0.9197,42.5
3150,72,14,2025-06-02 14:00:00,16.172,0.0,0.9639,25.4
3151,73,14,2025-06-02 14:00:00,16.919,0.0,0.9819,52.6
3152,74,15,2025-06-02 14:00:00,9.99,1.995,0.9364,37.0
3153,75,15,2025-06-02 14:00:00,9.213,1.917,0.9507,51.3
3154,76,15,2025-06-02 14:00:00,10.172,2.074,0.9538,39.8
3155,77,15,2025-06-02 14:00:00,9.704,1.823,0.9523,49.7
3156,78,15,2025-06-02 14:00:00,9.702,1.72,0.9936,86.5
3157,79,15,2025-06-02 14:00:00,8.074,1.604,0.9177,93.8
3158,80,15,2025-06-02 14:00:00,8.181,1.482,0.9743,79.0
3159,81,15,2025-06-02 14:00:00,10.046,2.072,0.9133,53.2
3160,1,1,2025-06-02 15:00:00,63.814,11.471,0.9762,63.6
3161,2,1,2025-06-02 15:00:00,61.319,12.587,0.9051,82.4
3162,3,1,2025-06-02 15:00:00,60.745,11.489,0.9442,63.6
3163,4,1,2025-06-02 15:00:00,61.356,11.877,0.9598,53.0
3164,5,1,2025-06-02 15:00:00,59.299,11.1,0.9905,78.2
3165,6,1,2025-06-02 15:00:00,69.167,13.536,0.9589,73.1
3166,7,1,2025-06-02 15:00:00,76.297,15.999,0.9252,59.4
3167,8,1,2025-06-02 15:00:00,65.25,12.74,0.9329,64.0
3168,9,2,2025-06-02 15:00:00,50.402,9.869,0.9264,66.9
3169,10,2,2025-06-02 15:00:00,51.408,10.133,0.9503,72.6
3170,11,2,2025-06-02 15:00:00,47.383,9.489,0.9182,35.4
3171,12,2,2025-06-02 15:00:00,61.084,11.629,0.9496,45.7
3172,13,2,2025-06-02 15:00:00,58.755,11.57,0.9095,86.7
3173,14,2,2025-06-02 15:00:00,51.43,10.156,0.9823,46.6
3174,15,2,2025-06-02 15:00:00,47.335,8.486,0.9307,53.3
3175,16,2,2025-06-02 15:00:00,58.86,11.117,0.9685,90.7
3176,17,3,2025-06-02 15:00:00,33.677,6.63,0.9324,46.5
3177,18,3,2025-06-02 15:00:00,35.911,6.352,0.9158,74.8
3178,19,3,2025-06-02 15:00:00,35.063,6.685,0.9474,70.7
3179,20,3,2025-06-02 15:00:00,36.159,7.198,0.9229,50.8
3180,21,4,2025-06-02 15:00:00,6.666,1.356,0.9371,53.4
3181,22,4,2025-06-02 15:00:00,6.273,1.274,0.9315,53.5
3182,23,4,2025-06-02 15:00:00,5.965,1.196,0.9006,91.4
3183,24,4,2025-06-02 15:00:00,5.005,0.933,0.9646,43.4
3184,25,4,2025-06-02 15:00:00,5.764,1.043,0.9819,47.1
3185,26,4,2025-06-02 15:00:00,6.151,1.109,0.9833,36.4
3186,27,4,2025-06-02 15:00:00,5.708,1.058,0.9558,79.3
3187,28,4,2025-06-02 15:00:00,6.407,1.247,0.944,51.4
3188,29,5,2025-06-02 15:00:00,69.273,12.221,0.9723,91.5
3189,30,5,2025-06-02 15:00:00,82.741,17.217,0.9947,81.9
3190,31,5,2025-06-02 15:00:00,77.471,16.144,0.9706,50.0
3191,32,5,2025-06-02 15:00:00,92.974,17.985,0.9059,38.4
3192,33,6,2025-06-02 15:00:00,27.897,5.343,0.9438,52.1
3193,34,6,2025-06-02 15:00:00,29.124,5.977,0.9074,93.6
3194,35,6,2025-06-02 15:00:00,31.601,6.414,0.9874,70.4
3195,36,6,2025-06-02 15:00:00,30.096,5.793,0.9438,54.7
3196,37,7,2025-06-02 15:00:00,152.564,65.03,0.9557,84.0
3197,38,7,2025-06-02 15:00:00,159.513,62.183,0.977,87.2
3198,39,8,2025-06-02 15:00:00,324.411,140.059,0.9957,56.7
3199,40,9,2025-06-02 15:00:00,53.337,10.662,0.9215,54.3
3200,41,9,2025-06-02 15:00:00,44.699,8.246,0.9199,93.3
3201,42,9,2025-06-02 15:00:00,45.195,8.774,0.9933,43.4
3202,43,10,2025-06-02 15:00:00,44.629,0.0,0.9427,53.2
3203,44,10,2025-06-02 15:00:00,46.411,0.0,0.9832,27.1
3204,45,10,2025-06-02 15:00:00,48.602,0.0,0.9373,44.8
3205,46,10,2025-06-02 15:00:00,48.67,0.0,0.996,55.6
3206,47,10,2025-06-02 15:00:00,41.026,0.0,0.9539,34.9
3207,48,10,2025-06-02 15:00:00,41.102,0.0,0.9067,27.6
3208,49,10,2025-06-02 15:00:00,38.339,0.0,0.9558,28.9
3209,50,10,2025-06-02 15:00:00,39.095,0.0,0.9514,54.8
3210,51,10,2025-06-02 15:00:00,43.848,0.0,0.9468,47.8
3211,52,10,2025-06-02 15:00:00,39.468,0.0,0.9073,48.9
3212,53,11,2025-06-02 15:00:00,30.555,0.0,0.9466,56.1
3213,54,11,2025-06-02 15:00:00,31.878,0.0,0.9152,36.6
3214,55,11,2025-06-02 15:00:00,25.79,0.0,0.9575,40.9
3215,56,11,2025-06-02 15:00:00,30.28,0.0,0.9739,58.2
3216,57,11,2025-06-02 15:00:00,31.091,0.0,0.9401,35.3
3217,58,11,2025-06-02 15:00:00,29.101,0.0,0.939,25.3
3218,59,12,2025-06-02 15:00:00,51.473,9.06,0.9856,70.1
3219,60,12,2025-06-02 15:00:00,59.337,11.351,0.9654,47.0
3220,61,12,2025-06-02 15:00:00,60.286,12.48,0.9893,77.9
3221,62,12,2025-06-02 15:00:00,55.966,9.937,0.9148,53.5
3222,63,12,2025-06-02 15:00:00,47.562,9.1,0.9944,37.4
3223,64,13,2025-06-02 15:00:00,72.189,13.279,0.9069,87.2
3224,65,13,2025-06-02 15:00:00,93.452,18.347,0.9202,44.8
3225,66,13,2025-06-02 15:00:00,95.112,17.055,0.992,81.3
3226,67,14,2025-06-02 15:00:00,11.106,0.0,0.9878,58.1
3227,68,14,2025-06-02 15:00:00,11.43,0.0,0.9948,25.9
3228,69,14,2025-06-02 15:00:00,13.945,0.0,0.9854,32.3
3229,70,14,2025-06-02 15:00:00,11.181,0.0,0.9439,32.0
3230,71,14,2025-06-02 15:00:00,13.618,0.0,0.959,29.4
3231,72,14,2025-06-02 15:00:00,14.288,0.0,0.9507,45.2
3232,73,14,2025-06-02 15:00:00,12.759,0.0,0.9163,32.3
3233,74,15,2025-06-02 15:00:00,10.112,2.019,0.9358,94.7
3234,75,15,2025-06-02 15:00:00,8.608,1.536,0.9091,65.4
3235,76,15,2025-06-02 15:00:00,8.788,1.673,0.9945,36.0
3236,77,15,2025-06-02 15:00:00,8.508,1.589,0.9962,41.0
3237,78,15,2025-06-02 15:00:00,8.451,1.541,0.9065,91.8
3238,79,15,2025-06-02 15:00:00,9.286,1.664,0.9701,74.0
3239,80,15,2025-06-02 15:00:00,9.739,1.997,0.9016,92.9
3240,81,15,2025-06-02 15:00:00,9.508,1.958,0.9045,85.8
3241,1,1,2025-06-02 16:00:00,63.122,10.754,0.9519,43.4
3242,2,1,2025-06-02 16:00:00,69.786,11.972,0.9596,47.6
3243,3,1,2025-06-02 16:00:00,75.94,13.8,0.9618,84.4
3244,4,1,2025-06-02 16:00:00,68.634,12.147,0.9519,44.1
3245,5,1,2025-06-02 16:00:00,77.525,15.253,0.9365,90.5
3246,6,1,2025-06-02 16:00:00,77.004,13.183,0.9204,59.2
3247,7,1,2025-06-02 16:00:00,67.584,13.764,0.9622,36.7
3248,8,1,2025-06-02 16:00:00,59.669,10.212,0.9471,79.1
3249,9,2,2025-06-02 16:00:00,47.959,8.935,0.9539,80.8
3250,10,2,2025-06-02 16:00:00,58.091,10.27,0.91,55.9
3251,11,2,2025-06-02 16:00:00,49.332,9.215,0.9066,93.1
3252,12,2,2025-06-02 16:00:00,53.568,9.996,0.9898,61.4
3253,13,2,2025-06-02 16:00:00,60.446,12.233,0.9001,63.6
3254,14,2,2025-06-02 16:00:00,61.193,11.032,0.9323,67.4
3255,15,2,2025-06-02 16:00:00,62.198,12.237,0.9096,64.6
3256,16,2,2025-06-02 16:00:00,59.993,11.57,0.9126,65.9
3257,17,3,2025-06-02 16:00:00,40.827,7.173,0.9659,79.6
3258,18,3,2025-06-02 16:00:00,39.768,7.21,0.9615,50.0
3259,19,3,2025-06-02 16:00:00,34.162,6.805,0.9301,77.6
3260,20,3,2025-06-02 16:00:00,36.703,7.107,0.9517,94.3
3261,21,4,2025-06-02 16:00:00,5.404,1.113,0.9328,57.5
3262,22,4,2025-06-02 16:00:00,5.174,1.032,0.9851,79.9
3263,23,4,2025-06-02 16:00:00,6.412,1.252,0.9794,93.8
3264,24,4,2025-06-02 16:00:00,4.927,0.963,0.9835,49.3
3265,25,4,2025-06-02 16:00:00,5.65,0.963,0.9481,86.5
3266,26,4,2025-06-02 16:00:00,5.255,1.076,0.9971,59.3
3267,27,4,2025-06-02 16:00:00,6.776,1.275,0.9263,61.4
3268,28,4,2025-06-02 16:00:00,6.308,1.238,0.9514,55.2
3269,29,5,2025-06-02 16:00:00,93.228,16.544,0.9341,87.3
3270,30,5,2025-06-02 16:00:00,87.392,16.452,0.9097,86.4
3271,31,5,2025-06-02 16:00:00,87.165,15.735,0.9782,60.6
3272,32,5,2025-06-02 16:00:00,68.0,13.038,0.9095,93.5
3273,33,6,2025-06-02 16:00:00,32.529,5.686,0.9713,42.6
3274,34,6,2025-06-02 16:00:00,27.944,5.256,0.9553,91.4
3275,35,6,2025-06-02 16:00:00,33.824,7.065,0.9183,84.2
3276,36,6,2025-06-02 16:00:00,33.057,6.295,0.9142,75.8
3277,37,7,2025-06-02 16:00:00,163.709,64.486,0.9745,66.5
3278,38,7,2025-06-02 16:00:00,163.905,68.742,0.9531,37.8
3279,39,8,2025-06-02 16:00:00,308.043,128.689,0.9694,94.8
3280,40,9,2025-06-02 16:00:00,43.733,7.712,0.968,73.1
3281,41,9,2025-06-02 16:00:00,54.703,9.795,0.9931,78.0
3282,42,9,2025-06-02 16:00:00,49.661,10.34,0.9424,47.1
3283,43,10,2025-06-02 16:00:00,28.384,0.0,0.9969,39.0
3284,44,10,2025-06-02 16:00:00,31.307,0.0,0.9522,39.7
3285,45,10,2025-06-02 16:00:00,32.051,0.0,0.9322,50.3
3286,46,10,2025-06-02 16:00:00,30.537,0.0,0.9075,49.8
3287,47,10,2025-06-02 16:00:00,33.694,0.0,0.9209,50.7
